date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
2013-11-17,0.44,0.36,4.64,1.45,2.66,0.50,4.27,22.16,295.62,4.26
2013-11-18,1.55,0.15,3.05,1.32,2.42,0.22,4.07,24.03,283.40,4.16
2013-11-19,17.36,0.36,1.14,1.80,3.30,0.56,3.38,24.19,270.89,6.10
2013-11-20,3.91,0.53,3.67,6.15,11.26,0.82,4.27,14.17,306.81,8.96
2013-11-21,0.23,0.53,2.46,3.44,6.29,0.72,3.43,16.81,290.86,4.83
2013-11-22,3.56,0.07,3.15,2.52,4.62,0.11,4.28,15.79,299.12,3.27
2013-11-23,1.23,0.03,5.15,2.39,4.38,0.05,5.02,16.94,305.84,3.48
2013-11-24,0.11,0.18,2.62,1.93,3.54,0.25,3.77,15.41,293.78,3.04
2013-11-25,2.66,0.00,2.28,1.55,2.83,0.00,4.14,14.77,294.99,2.84
2013-11-26,1.32,0.31,8.62,1.83,3.34,0.47,6.40,11.24,335.50,6.76
2013-11-27,0.53,0.69,9.35,1.67,3.05,0.94,6.19,11.72,336.40,7.40
2013-11-28,6.34,0.44,6.28,1.32,2.41,0.58,4.84,11.33,320.40,4.16
2013-11-29,2.10,0.86,5.72,2.64,4.84,1.19,4.57,14.15,307.93,9.73
2013-11-30,1.68,0.55,6.85,1.96,3.59,0.78,5.23,5.59,326.83,6.80
2013-12-01,0.00,0.27,6.38,1.28,2.35,0.27,5.05,13.49,312.41,4.16
2013-12-02,8.10,0.34,6.23,1.09,1.99,0.47,5.12,9.54,323.70,4.56
2013-12-03,3.88,0.13,5.24,3.10,5.67,0.19,5.08,5.26,319.62,4.66
2013-12-04,12.05,0.46,3.44,3.53,6.47,0.71,4.09,14.59,290.96,7.79
2013-12-05,1.65,0.78,1.80,6.03,11.04,1.19,3.49,10.90,293.38,12.89
2013-12-06,1.69,0.69,-1.29,2.43,4.44,0.96,2.36,12.09,269.96,6.18
2013-12-07,5.42,0.04,2.00,2.99,5.47,0.06,4.06,4.91,303.16,3.70
2013-12-08,5.03,0.28,9.10,5.10,9.33,0.42,6.54,4.84,338.96,6.09
2013-12-09,0.13,0.40,10.42,3.61,6.61,0.54,6.93,8.10,344.78,5.34
2013-12-10,0.00,0.86,9.76,2.53,4.63,0.86,5.92,9.59,336.44,6.34
2013-12-11,1.18,0.81,10.99,1.93,3.53,1.03,6.48,10.71,338.26,6.06
2013-12-12,1.57,0.39,8.79,1.70,3.12,0.55,6.22,8.27,336.73,5.66
2013-12-13,0.22,0.29,9.38,1.64,3.00,0.41,6.59,8.54,338.58,5.15
2013-12-14,1.92,0.85,6.71,1.32,2.42,1.16,4.91,8.26,324.40,8.38
2013-12-15,1.80,0.85,5.50,1.29,2.36,1.15,4.25,13.59,295.80,8.03
2013-12-16,1.30,0.59,4.69,1.15,2.11,0.86,4.25,15.76,284.02,8.11
2013-12-17,0.00,0.83,4.89,0.86,1.58,0.83,4.17,8.90,311.07,7.77
2013-12-18,2.35,0.87,7.65,0.75,1.36,1.19,5.36,8.95,326.21,9.66
2013-12-19,0.85,0.69,3.61,0.89,1.62,1.03,4.03,11.82,293.83,10.50
2013-12-20,7.55,0.45,4.46,0.81,1.49,0.68,4.51,8.38,312.47,7.24
2013-12-21,1.16,0.61,5.45,1.35,2.47,0.89,4.66,10.90,307.24,8.45
2013-12-22,1.65,0.48,2.83,1.16,2.12,0.75,3.95,9.24,300.54,8.11
2013-12-23,6.18,0.36,3.10,1.99,3.65,0.56,4.13,4.43,307.78,6.72
2013-12-24,8.23,1.05,4.94,2.25,4.12,1.44,4.22,9.77,308.10,12.30
2013-12-25,6.27,0.78,5.11,2.97,5.43,1.14,4.57,8.92,313.65,11.68
2013-12-26,5.02,0.13,3.98,2.18,4.00,0.22,4.36,16.23,280.85,5.43
2013-12-27,2.86,0.39,5.60,2.98,5.46,0.62,5.03,8.72,318.37,7.68
2013-12-28,11.39,0.30,5.32,6.05,11.08,0.47,4.99,4.58,319.70,6.78
2013-12-29,2.36,0.00,2.87,4.71,8.62,0.00,4.19,16.39,277.31,3.35
2013-12-30,0.52,0.07,4.86,3.78,6.92,0.10,4.97,4.67,317.75,3.93
2013-12-31,1.44,0.35,4.50,2.77,5.07,0.52,4.55,4.72,314.99,5.87
2014-01-01,9.72,0.35,5.37,3.44,6.30,0.53,4.71,14.92,294.85,6.46
2014-01-02,2.32,0.12,5.63,4.34,7.94,0.19,5.09,14.40,300.17,5.47
2014-01-03,0.45,0.75,6.27,3.12,5.71,1.08,4.90,11.82,312.05,9.79
2014-01-04,0.01,0.24,4.44,2.35,4.30,0.24,4.58,10.00,310.80,4.58
2014-01-05,0.57,0.12,2.36,1.68,3.08,0.20,4.05,11.84,294.82,4.75
2014-01-06,0.18,0.50,6.42,1.45,2.66,0.71,5.09,9.87,322.20,6.31
2014-01-07,0.38,0.51,6.84,1.27,2.32,0.75,5.17,15.88,304.29,7.40
2014-01-08,2.14,0.18,5.92,1.10,2.01,0.28,5.13,15.33,303.49,5.36
2014-01-09,5.16,0.03,4.18,1.13,2.07,0.04,4.75,13.50,302.27,4.13
2014-01-10,0.87,0.23,4.24,1.17,2.15,0.32,4.50,11.06,310.19,4.18
2014-01-11,2.81,0.29,2.22,1.07,1.96,0.44,3.77,15.27,286.95,5.51
2014-01-12,5.34,0.38,2.34,0.94,1.71,0.54,3.70,11.53,299.43,4.78
2014-01-13,0.20,0.00,3.25,1.60,2.93,0.00,4.31,24.15,269.44,3.72
2014-01-14,0.14,0.06,2.44,1.16,2.13,0.09,4.10,12.45,300.57,3.04
2014-01-15,8.27,0.31,5.47,3.10,5.67,0.49,5.11,11.15,320.58,6.99
2014-01-16,0.64,0.00,4.58,3.36,6.15,0.00,5.12,18.15,299.00,2.90
2014-01-17,2.81,0.10,5.53,2.10,3.84,0.16,5.28,12.70,318.68,4.51
2014-01-18,2.41,0.19,5.25,1.49,2.73,0.30,5.09,7.53,319.67,5.77
2014-01-19,8.07,0.38,6.44,2.99,5.47,0.64,5.50,6.96,325.66,10.21
2014-01-20,0.29,0.14,4.55,3.17,5.80,0.21,4.58,25.76,282.66,4.92
2014-01-21,4.69,0.90,5.11,1.95,3.57,1.22,4.28,14.14,313.57,8.48
2014-01-22,3.37,0.43,5.74,4.38,8.01,0.67,5.03,17.12,312.63,7.69
2014-01-23,0.85,0.25,3.54,3.03,5.55,0.37,4.33,14.86,307.60,4.54
2014-01-24,5.83,0.58,3.45,2.16,3.96,0.85,4.05,14.78,307.20,7.33
2014-01-25,1.08,0.43,4.89,2.14,3.92,0.63,4.60,18.48,307.93,5.95
2014-01-26,12.67,0.56,3.56,5.86,10.72,0.84,4.18,17.35,304.50,8.41
2014-01-27,6.49,0.72,3.82,3.72,6.81,1.05,4.15,17.32,306.47,9.83
2014-01-28,15.82,0.23,3.85,5.63,10.31,0.38,4.60,8.85,312.49,6.76
2014-01-29,0.36,0.61,4.64,5.68,10.40,0.91,4.48,21.48,304.81,8.76
2014-01-30,0.01,0.58,2.76,3.55,6.50,0.62,3.71,16.95,303.85,5.68
2014-01-31,7.73,0.69,3.92,3.39,6.20,1.03,4.20,10.37,311.37,9.90
2014-02-01,0.66,0.56,4.28,4.38,8.01,0.83,4.31,33.23,288.03,7.89
2014-02-02,0.03,0.62,4.94,2.89,5.29,0.71,4.45,33.23,292.47,7.58
2014-02-03,0.17,1.03,6.38,1.95,3.57,1.36,4.67,21.29,318.83,9.04
2014-02-04,1.16,0.78,4.98,1.64,3.00,1.06,4.30,25.41,306.45,7.17
2014-02-05,14.31,0.62,5.64,2.11,3.86,0.91,4.91,21.18,318.45,8.68
2014-02-06,0.01,0.24,5.01,4.71,8.63,0.24,4.93,31.61,302.44,5.01
2014-02-07,6.87,0.08,2.19,2.72,4.98,0.11,4.02,40.24,277.90,3.06
2014-02-08,4.22,0.56,4.75,6.16,11.27,0.82,4.51,38.23,293.35,7.42
2014-02-09,1.43,0.28,5.10,4.38,8.02,0.40,4.91,30.56,307.47,4.61
2014-02-10,0.37,0.47,4.70,2.91,5.32,0.68,4.52,38.17,295.96,5.84
2014-02-11,3.26,0.48,2.44,2.86,5.24,0.68,3.77,34.22,290.03,5.58
2014-02-12,17.02,0.45,2.23,4.68,8.56,0.68,3.78,45.76,276.90,6.37
2014-02-13,5.56,0.29,3.85,6.24,11.42,0.46,4.62,28.44,307.79,6.37
2014-02-14,9.63,0.29,3.88,4.73,8.65,0.40,4.47,40.98,294.35,4.33
2014-02-15,6.73,0.46,3.96,6.61,12.10,0.72,4.51,29.87,307.91,8.25
2014-02-16,3.37,0.46,2.67,5.62,10.29,0.68,3.94,47.03,283.22,6.09
2014-02-17,13.12,0.14,1.57,5.21,9.53,0.19,3.87,44.33,283.08,2.45
2014-02-18,2.28,0.25,4.10,10.38,19.01,0.37,4.60,15.55,313.51,4.88
2014-02-19,7.17,0.45,4.22,4.98,9.12,0.59,4.25,50.02,291.10,3.74
2014-02-20,0.11,0.63,6.13,5.63,10.30,0.90,5.14,44.03,309.06,8.39
2014-02-21,0.52,0.75,4.51,3.27,5.99,1.04,4.31,40.10,304.27,7.38
2014-02-22,0.30,0.97,6.11,2.33,4.26,1.28,4.65,53.71,300.04,7.91
2014-02-23,0.35,0.87,7.74,1.74,3.18,1.16,5.46,39.74,323.43,7.60
2014-02-24,0.12,0.68,5.98,1.27,2.33,0.88,4.73,59.44,297.23,4.77
2014-02-25,0.42,1.05,6.96,0.98,1.80,1.36,4.96,87.81,278.14,8.51
2014-02-26,1.25,0.88,6.35,0.95,1.75,1.14,4.82,55.73,304.58,6.64
2014-02-27,0.18,0.76,5.09,0.93,1.71,1.01,4.47,63.28,293.16,6.06
2014-02-28,0.43,0.61,3.78,0.76,1.40,0.82,4.20,69.20,283.55,5.32
2014-03-01,1.86,0.79,4.34,0.63,1.16,1.01,4.12,107.39,258.98,4.90
2014-03-02,3.42,0.77,4.80,0.73,1.33,1.03,4.45,73.00,289.46,6.28
2014-03-03,1.15,0.33,5.05,1.01,1.85,0.44,5.10,44.01,314.36,3.90
2014-03-04,1.41,0.46,3.39,1.19,2.17,0.63,4.31,56.74,297.13,4.49
2014-03-05,0.00,0.82,6.17,0.94,1.72,0.82,4.92,41.12,321.72,6.68
2014-03-06,4.51,0.68,6.64,0.85,1.56,0.86,5.13,45.32,322.10,4.44
2014-03-07,2.01,0.73,3.85,1.14,2.08,1.03,4.30,67.32,294.47,7.90
2014-03-08,0.60,1.14,6.59,0.95,1.75,1.46,4.81,55.97,315.28,8.35
2014-03-09,0.14,1.20,7.08,0.79,1.44,1.47,4.78,64.28,312.57,6.45
2014-03-10,0.00,0.96,5.05,0.57,1.04,0.96,4.13,120.12,267.62,3.50
2014-03-11,0.00,0.97,5.71,0.47,0.85,0.97,4.36,140.18,260.17,2.76
2014-03-12,0.00,1.07,5.49,0.41,0.76,1.07,3.85,151.45,250.52,2.30
2014-03-13,1.15,1.00,7.44,0.42,0.76,1.23,5.19,70.25,315.18,5.26
2014-03-14,4.55,1.04,7.04,0.72,1.32,1.38,5.23,53.59,323.95,9.42
2014-03-15,0.97,0.68,8.24,0.81,1.48,0.99,6.07,30.11,334.51,10.11
2014-03-16,4.48,1.44,9.49,0.52,0.94,1.82,6.13,92.99,316.16,12.98
2014-03-17,4.62,1.13,8.44,0.36,0.66,1.43,5.73,69.40,324.32,7.96
2014-03-18,8.14,0.87,7.74,0.81,1.49,1.09,5.59,61.71,325.75,5.33
2014-03-19,0.27,1.51,9.67,1.07,1.96,1.84,5.97,75.41,328.32,9.81
2014-03-20,3.69,1.00,6.50,0.76,1.39,1.30,5.11,78.82,311.83,8.02
2014-03-21,1.09,1.33,4.27,0.68,1.24,1.67,4.02,136.84,270.22,8.63
2014-03-22,4.85,0.87,3.11,0.65,1.18,1.12,4.05,115.34,278.35,5.43
2014-03-23,2.89,1.25,3.69,0.91,1.66,1.56,3.78,113.93,280.29,7.10
2014-03-24,0.00,1.34,3.98,0.56,1.03,1.34,3.77,147.54,265.96,5.24
2014-03-25,0.00,1.29,6.72,0.50,0.92,1.29,4.84,88.52,310.48,7.25
2014-03-26,1.07,1.41,5.25,0.44,0.80,1.60,4.25,181.06,259.81,3.56
2014-03-27,0.02,1.14,5.83,0.39,0.72,1.20,4.77,118.61,294.58,5.86
2014-03-28,0.67,0.90,5.30,0.39,0.71,1.09,4.57,78.86,310.14,3.93
2014-03-29,0.00,0.79,6.18,0.35,0.65,0.79,5.29,85.71,313.73,4.85
2014-03-30,0.00,0.73,5.77,0.33,0.61,0.73,5.22,81.12,314.32,5.34
2014-03-31,0.00,0.87,6.28,0.32,0.58,0.87,5.27,94.40,311.60,4.67
2014-04-01,0.00,0.69,5.84,0.31,0.56,0.69,4.82,38.55,321.42,5.23
2014-04-02,0.10,1.06,5.14,0.27,0.50,1.28,4.52,107.79,300.56,4.39
2014-04-03,2.88,0.70,5.91,0.28,0.51,0.94,5.23,66.36,322.65,6.04
2014-04-04,3.16,0.26,6.69,0.32,0.58,0.37,5.89,37.86,327.46,4.54
2014-04-05,0.04,1.06,8.26,0.35,0.65,1.09,6.11,120.19,315.44,2.81
2014-04-06,0.58,1.45,10.13,0.33,0.61,1.68,6.56,135.61,319.13,5.46
2014-04-07,0.34,1.13,7.15,0.31,0.57,1.30,5.23,108.00,313.97,3.30
2014-04-08,0.36,1.74,7.12,0.35,0.64,2.02,4.99,183.44,285.51,6.52
2014-04-09,2.62,1.09,9.41,0.26,0.48,1.31,6.37,84.91,335.54,5.38
2014-04-10,0.45,2.05,7.92,0.29,0.53,2.33,5.04,200.55,283.97,6.78
2014-04-11,2.33,1.32,6.83,0.24,0.43,1.57,5.04,117.18,310.86,5.65
2014-04-12,1.84,2.19,8.25,0.48,0.87,2.56,5.02,164.96,299.67,11.15
2014-04-13,8.09,1.47,6.93,0.35,0.63,1.81,5.07,124.50,309.90,9.39
2014-04-14,0.06,1.81,6.01,0.39,0.71,1.90,4.39,187.50,282.10,4.99
2014-04-15,0.00,1.79,7.07,0.30,0.55,1.79,4.77,185.39,289.32,3.20
2014-04-16,6.39,1.63,9.30,0.29,0.53,1.88,5.38,80.33,337.22,5.61
2014-04-17,3.09,1.91,6.42,0.52,0.95,2.25,4.57,180.29,289.21,8.88
2014-04-18,0.00,2.16,6.25,0.31,0.58,2.16,4.10,227.99,270.44,3.25
2014-04-19,0.00,2.22,8.13,0.26,0.47,2.22,5.10,232.96,281.84,3.41
2014-04-20,0.00,2.36,7.21,0.23,0.41,2.36,5.03,281.79,263.70,3.65
2014-04-21,0.08,1.38,7.02,0.21,0.38,1.56,5.52,160.96,304.36,4.26
2014-04-22,2.23,1.09,8.01,0.20,0.38,1.33,6.19,129.73,320.13,5.42
2014-04-23,1.28,1.16,9.35,0.22,0.40,1.39,6.64,116.37,330.93,5.61
2014-04-24,0.30,1.28,9.38,0.27,0.49,1.51,6.43,115.87,331.18,5.04
2014-04-25,5.47,0.75,7.29,0.29,0.54,0.94,6.17,95.62,327.85,4.54
2014-04-26,0.96,0.49,8.56,0.63,1.15,0.69,6.55,49.28,336.54,6.45
2014-04-27,0.09,1.18,8.89,0.61,1.11,1.31,6.57,125.33,327.67,3.06
2014-04-28,0.00,2.45,9.79,0.43,0.79,2.45,6.15,251.56,294.11,2.62
2014-04-29,0.39,0.97,7.97,0.33,0.60,1.17,6.27,110.84,327.83,4.87
2014-04-30,0.40,0.65,5.47,0.30,0.56,0.89,4.97,51.15,320.28,6.28
2014-05-01,0.06,2.00,5.51,0.27,0.49,2.18,4.02,180.18,291.50,6.13
2014-05-02,0.00,2.20,4.98,0.23,0.42,2.20,3.62,231.98,272.75,2.66
2014-05-03,4.53,1.69,6.99,0.21,0.38,1.84,4.93,163.90,306.87,2.67
2014-05-04,8.92,0.97,10.12,0.29,0.53,1.13,7.37,102.28,341.98,3.69
2014-05-05,1.46,1.42,11.09,0.53,0.97,1.61,6.94,104.31,345.84,4.15
2014-05-06,3.07,1.89,10.51,0.61,1.11,2.08,6.65,170.58,325.72,4.08
2014-05-07,1.92,1.73,9.01,1.23,2.25,1.88,6.35,178.18,317.28,2.89
2014-05-08,1.59,1.32,9.24,0.94,1.73,1.45,6.41,122.20,332.94,2.38
2014-05-09,0.45,1.22,9.24,0.70,1.29,1.35,6.59,116.25,334.94,2.44
2014-05-10,1.30,0.96,8.74,0.56,1.02,1.13,6.61,98.73,337.21,3.70
2014-05-11,0.00,1.63,8.88,0.49,0.90,1.63,6.19,162.92,321.44,4.04
2014-05-12,0.22,2.52,7.90,0.39,0.71,2.68,5.10,256.26,289.85,2.86
2014-05-13,1.00,2.26,7.15,0.35,0.65,2.44,4.92,233.96,292.63,3.29
2014-05-14,0.68,2.42,8.37,0.27,0.49,2.60,5.43,244.34,297.08,3.42
2014-05-15,0.14,1.94,12.01,0.28,0.51,2.18,6.80,108.22,350.95,6.09
2014-05-16,0.59,2.97,12.12,0.24,0.45,3.21,6.31,215.19,322.93,6.05
2014-05-17,2.39,1.87,9.97,0.20,0.37,2.08,6.38,164.20,327.65,4.80
2014-05-18,2.62,0.90,11.35,0.21,0.38,1.04,7.13,60.12,349.80,3.37
2014-05-19,0.10,1.93,11.82,0.22,0.41,2.08,7.89,185.87,333.81,3.20
2014-05-20,7.06,1.71,11.54,0.22,0.40,1.92,7.48,153.28,339.61,4.71
2014-05-21,4.58,1.25,10.18,0.49,0.90,1.44,7.23,125.71,339.70,4.15
2014-05-22,7.19,1.03,7.66,0.60,1.10,1.28,6.02,108.87,331.09,6.22
2014-05-23,1.89,1.15,7.82,0.86,1.58,1.39,6.03,120.16,329.36,5.29
2014-05-24,0.63,1.56,10.08,0.66,1.21,1.70,6.78,141.03,335.72,2.64
2014-05-25,3.05,1.20,9.06,0.49,0.90,1.41,6.69,126.89,334.44,4.95
2014-05-26,0.69,1.26,10.44,0.80,1.46,1.42,7.34,121.31,342.58,3.56
2014-05-27,0.23,1.54,10.73,0.66,1.20,1.68,7.23,140.48,339.71,3.10
2014-05-28,0.00,1.52,10.70,0.44,0.81,1.52,7.09,133.02,341.20,3.74
2014-05-29,0.00,2.75,10.54,0.33,0.61,2.75,6.47,261.47,309.90,3.73
2014-05-30,0.00,2.79,10.05,0.28,0.50,2.79,6.42,273.01,305.47,2.76
2014-05-31,0.00,2.28,11.52,0.23,0.43,2.28,6.80,188.86,331.98,2.60
2014-06-01,2.35,2.38,13.38,0.21,0.39,2.55,8.01,195.30,340.09,3.70
2014-06-02,6.49,1.90,13.68,0.24,0.43,2.08,8.64,158.90,350.41,4.09
2014-06-03,2.08,1.41,11.82,0.56,1.02,1.52,7.86,120.42,350.02,2.21
2014-06-04,15.93,1.21,10.46,0.53,0.97,1.35,7.52,118.51,344.11,2.80
2014-06-05,1.88,1.34,12.10,4.02,7.36,1.49,8.74,144.12,346.50,3.21
2014-06-06,0.00,1.89,13.21,1.93,3.53,1.89,8.78,167.25,346.91,2.15
2014-06-07,4.53,2.48,13.27,1.02,1.87,2.68,8.12,215.58,336.04,4.66
2014-06-08,0.23,2.74,14.10,1.12,2.06,2.90,8.40,227.68,337.49,3.58
2014-06-09,4.81,3.07,13.96,0.70,1.28,3.23,8.33,264.85,328.56,3.41
2014-06-10,8.87,1.87,13.40,1.19,2.18,2.02,8.70,163.65,348.81,3.18
2014-06-11,0.00,3.05,13.89,1.46,2.68,3.05,7.84,244.85,331.71,5.20
2014-06-12,1.52,1.96,13.79,0.79,1.44,2.14,8.14,135.95,356.56,4.11
2014-06-13,0.65,0.58,13.11,0.59,1.08,0.65,9.10,63.88,357.82,2.05
2014-06-14,0.53,1.42,13.37,0.53,0.97,1.53,9.03,125.05,356.76,2.43
2014-06-15,0.00,1.04,12.63,0.41,0.76,1.04,7.62,64.02,356.10,3.38
2014-06-16,0.50,2.54,13.54,0.36,0.65,2.69,8.20,213.03,338.52,3.38
2014-06-17,0.49,1.97,15.11,0.34,0.63,2.15,9.57,160.82,357.80,4.29
2014-06-18,0.00,2.30,14.10,0.36,0.66,2.30,8.74,194.69,345.74,4.86
2014-06-19,1.17,2.32,12.68,0.24,0.44,2.55,7.19,158.95,345.49,5.62
2014-06-20,0.78,1.93,12.38,0.22,0.40,2.15,7.44,138.58,349.14,5.35
2014-06-21,1.16,1.04,12.62,0.18,0.32,1.22,7.83,64.18,356.05,4.51
2014-06-22,5.87,0.76,12.40,0.16,0.30,0.87,8.11,64.17,354.94,2.62
2014-06-23,0.36,1.27,13.22,0.21,0.39,1.40,8.64,103.54,358.53,3.07
2014-06-24,0.00,2.58,11.54,0.17,0.32,2.58,6.86,223.29,324.91,3.05
2014-06-25,0.00,2.48,10.47,0.15,0.27,2.48,6.08,208.24,321.79,3.53
2014-06-26,0.00,2.55,10.69,0.13,0.25,2.55,5.68,183.95,327.30,4.18
2014-06-27,0.00,2.02,10.36,0.13,0.23,2.02,5.72,119.77,341.76,4.77
2014-06-28,0.09,2.02,10.77,0.12,0.22,2.23,6.43,152.23,337.15,4.66
2014-06-29,0.00,1.82,10.79,0.12,0.21,1.82,6.23,119.64,344.64,3.79
2014-06-30,0.00,2.52,11.57,0.11,0.20,2.52,6.70,212.93,326.68,1.76
2014-07-01,0.00,2.65,13.12,0.10,0.19,2.65,7.37,211.45,334.74,2.25
2014-07-02,2.27,2.28,13.50,0.10,0.19,2.51,7.82,161.55,348.84,5.58
2014-07-03,0.18,2.75,13.48,0.10,0.17,2.97,7.02,170.39,345.35,5.61
2014-07-04,3.93,1.58,13.62,0.10,0.19,1.79,8.68,125.22,357.75,5.18
2014-07-05,1.72,2.04,11.44,0.12,0.22,2.16,7.02,171.83,335.89,2.22
2014-07-06,0.64,2.60,12.39,0.13,0.23,2.77,7.71,237.43,325.96,3.56
2014-07-07,4.27,2.86,12.48,0.11,0.20,3.01,7.39,251.64,321.91,3.12
2014-07-08,0.20,2.28,12.48,0.10,0.19,2.40,8.32,212.76,332.95,2.29
2014-07-09,0.00,3.35,13.56,0.10,0.17,3.35,7.99,304.09,315.28,4.33
2014-07-10,0.00,2.51,12.43,0.08,0.15,2.51,7.54,220.26,329.05,4.02
2014-07-11,0.00,3.23,14.54,0.08,0.14,3.23,8.45,270.41,327.92,2.82
2014-07-12,6.05,1.85,15.10,0.08,0.15,2.01,9.62,151.51,358.32,3.70
2014-07-13,0.01,2.12,14.84,0.09,0.16,2.14,9.24,172.56,352.37,3.59
2014-07-14,1.59,1.74,13.86,0.09,0.17,1.91,8.49,127.24,357.62,4.12
2014-07-15,0.27,2.77,13.96,0.08,0.15,3.01,7.85,209.16,337.76,5.87
2014-07-16,2.84,1.92,13.82,0.08,0.14,2.10,8.72,161.59,349.39,4.19
2014-07-17,0.00,2.74,14.87,0.07,0.14,2.74,8.06,186.53,347.23,4.57
2014-07-18,0.00,2.71,13.82,0.07,0.13,2.71,8.27,235.76,331.07,5.01
2014-07-19,2.52,1.37,14.83,0.08,0.14,1.57,9.74,116.16,363.55,5.29
2014-07-20,2.89,1.52,15.99,0.09,0.16,1.64,10.57,128.17,365.92,2.58
2014-07-21,0.00,2.25,16.11,0.09,0.16,2.25,9.80,174.80,356.64,2.72
2014-07-22,0.10,3.35,15.57,0.08,0.14,3.46,9.61,290.82,327.68,2.70
2014-07-23,0.19,1.79,14.80,0.07,0.13,1.95,9.62,156.79,354.07,3.76
2014-07-24,0.00,3.32,16.46,0.07,0.13,3.32,9.72,270.69,335.27,2.82
2014-07-25,0.09,3.20,16.07,0.07,0.13,3.29,9.19,256.64,335.16,2.28
2014-07-26,22.65,1.93,15.90,0.09,0.16,2.05,10.09,157.36,358.56,2.74
2014-07-27,1.67,1.80,14.76,1.60,2.93,1.91,9.52,153.74,353.73,2.33
2014-07-28,0.00,1.97,15.35,0.82,1.50,1.97,9.34,154.70,355.96,2.38
2014-07-29,0.26,2.50,15.30,0.41,0.76,2.70,8.68,173.74,350.25,5.21
2014-07-30,2.71,2.11,14.18,0.25,0.47,2.35,8.26,140.92,352.90,6.41
2014-07-31,0.44,1.67,12.94,0.19,0.35,1.81,8.01,134.88,348.31,2.90
2014-08-01,2.83,1.40,12.79,0.16,0.30,1.54,8.41,123.50,350.23,3.02
2014-08-02,15.95,0.82,12.54,0.18,0.34,0.99,8.67,82.39,355.24,4.58
2014-08-03,0.06,2.22,15.50,2.29,4.19,2.35,9.75,195.18,344.95,5.07
2014-08-04,0.61,2.63,14.55,0.76,1.39,2.85,8.25,203.17,335.53,5.28
2014-08-05,1.04,3.14,13.61,0.38,0.69,3.31,7.50,273.71,308.68,3.83
2014-08-06,5.08,1.14,14.48,0.50,0.92,1.28,9.56,95.94,363.81,3.53
2014-08-07,4.25,2.97,14.24,0.69,1.26,3.15,7.86,246.27,319.26,4.11
2014-08-08,11.56,2.24,13.96,1.38,2.52,2.43,8.42,192.28,334.84,4.32
2014-08-09,0.00,1.37,13.06,3.60,6.60,1.37,8.29,109.04,353.41,3.74
2014-08-10,30.92,1.90,12.84,4.55,8.34,2.09,8.24,183.02,331.54,4.10
2014-08-11,9.85,1.52,13.71,11.37,20.81,1.80,8.77,127.95,350.78,8.24
2014-08-12,6.52,0.67,13.21,6.05,11.07,0.87,8.77,50.67,358.60,6.13
2014-08-13,5.75,1.59,13.84,4.23,7.74,1.86,8.72,126.57,351.10,7.68
2014-08-14,1.99,1.41,13.29,5.45,9.97,1.60,8.36,107.86,353.46,4.70
2014-08-15,0.21,1.67,12.04,3.04,5.57,1.86,6.93,110.65,345.43,4.02
2014-08-16,6.85,1.86,12.80,2.05,3.75,2.13,7.46,113.33,348.35,7.22
2014-08-17,9.25,1.46,12.19,2.60,4.76,1.73,7.76,116.80,344.43,7.26
2014-08-18,9.55,1.76,10.51,3.12,5.71,2.04,6.52,138.11,327.97,7.53
2014-08-19,2.54,1.88,10.62,4.18,7.65,2.14,6.47,154.78,322.31,6.45
2014-08-20,10.11,1.38,9.86,2.79,5.10,1.59,6.29,103.91,335.10,4.68
2014-08-21,5.48,1.31,9.82,5.38,9.84,1.46,6.71,130.32,326.71,3.14
2014-08-22,4.98,1.57,10.14,6.67,12.21,1.75,6.67,155.87,318.98,3.90
2014-08-23,1.02,1.67,9.86,4.23,7.75,1.88,6.16,147.02,318.76,4.51
2014-08-24,0.12,1.53,9.36,2.79,5.11,1.69,5.83,135.35,319.25,2.97
2014-08-25,0.00,2.12,9.09,1.91,3.50,2.12,5.81,236.60,281.42,3.40
2014-08-26,0.11,2.26,10.04,1.44,2.63,2.40,6.10,245.46,281.76,2.52
2014-08-27,0.49,2.13,10.77,1.00,1.84,2.31,6.62,225.35,293.16,3.89
2014-08-28,3.42,1.27,13.41,1.10,2.01,1.49,8.45,92.42,354.13,5.81
2014-08-29,0.72,1.32,13.38,1.08,1.98,1.51,8.50,111.67,347.15,4.76
2014-08-30,1.73,1.34,13.64,0.99,1.81,1.53,8.72,119.77,345.23,4.50
2014-08-31,2.53,1.86,14.41,0.75,1.38,2.02,8.51,155.98,334.98,3.84
2014-09-01,0.00,1.95,13.89,0.68,1.25,1.95,7.58,137.97,335.89,4.05
2014-09-02,0.00,1.45,13.97,0.56,1.02,1.45,8.07,105.35,349.27,2.95
2014-09-03,0.00,1.03,13.68,0.47,0.86,1.03,8.12,75.94,358.89,1.79
2014-09-04,4.32,1.18,15.05,0.42,0.77,1.30,9.14,86.95,360.86,2.81
2014-09-05,4.30,1.28,12.53,0.44,0.80,1.43,7.96,121.03,334.96,3.32
2014-09-06,10.28,0.96,10.44,0.63,1.15,1.10,7.01,89.94,336.24,3.03
2014-09-07,13.15,0.79,10.67,3.30,6.04,1.02,7.23,54.79,346.47,6.62
2014-09-08,0.07,1.15,11.44,2.99,5.47,1.23,7.07,70.17,348.08,4.79
